SPNCRNA.4713	PomBase:SPNCRNA.4713		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4714	PomBase:SPNCRNA.4714		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4715	PomBase:SPNCRNA.4715		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4716	PomBase:SPNCRNA.4716		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4717	PomBase:SPNCRNA.4717		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4718	PomBase:SPNCRNA.4718		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4719	PomBase:SPNCRNA.4719		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.472	PomBase:SPNCRNA.472		chromosome_3	non-coding RNA (predicted)		ncRNA gene	SPNG2192-93
SPNCRNA.4720	PomBase:SPNCRNA.4720		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4721	PomBase:SPNCRNA.4721		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4722	PomBase:SPNCRNA.4722		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4723	PomBase:SPNCRNA.4723		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4724	PomBase:SPNCRNA.4724		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4725	PomBase:SPNCRNA.4725		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4726	PomBase:SPNCRNA.4726		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4727	PomBase:SPNCRNA.4727		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4728	PomBase:SPNCRNA.4728		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4729	PomBase:SPNCRNA.4729		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.473	PomBase:SPNCRNA.473		chromosome_3	non-coding RNA (predicted)		ncRNA gene	SPNG2201
SPNCRNA.4730	PomBase:SPNCRNA.4730		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4731	PomBase:SPNCRNA.4731		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4732	PomBase:SPNCRNA.4732		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4733	PomBase:SPNCRNA.4733		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4734	PomBase:SPNCRNA.4734		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4735	PomBase:SPNCRNA.4735		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4736	PomBase:SPNCRNA.4736		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4737	PomBase:SPNCRNA.4737		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4738	PomBase:SPNCRNA.4738		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4739	PomBase:SPNCRNA.4739		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4740	PomBase:SPNCRNA.4740		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4741	PomBase:SPNCRNA.4741		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4742	PomBase:SPNCRNA.4742		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4743	PomBase:SPNCRNA.4743		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4744	PomBase:SPNCRNA.4744		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4745	PomBase:SPNCRNA.4745		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4746	PomBase:SPNCRNA.4746		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4747	PomBase:SPNCRNA.4747		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4748	PomBase:SPNCRNA.4748		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4749	PomBase:SPNCRNA.4749		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.475	PomBase:SPNCRNA.475		chromosome_3	non-coding RNA (predicted)		ncRNA gene	SPNG2248
SPNCRNA.4750	PomBase:SPNCRNA.4750		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4751	PomBase:SPNCRNA.4751		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4752	PomBase:SPNCRNA.4752		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4753	PomBase:SPNCRNA.4753		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4754	PomBase:SPNCRNA.4754		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4755	PomBase:SPNCRNA.4755		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4756	PomBase:SPNCRNA.4756		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4757	PomBase:SPNCRNA.4757		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4758	PomBase:SPNCRNA.4758		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4759	PomBase:SPNCRNA.4759		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4760	PomBase:SPNCRNA.4760		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4761	PomBase:SPNCRNA.4761		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4762	PomBase:SPNCRNA.4762		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4763	PomBase:SPNCRNA.4763		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4764	PomBase:SPNCRNA.4764		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4765	PomBase:SPNCRNA.4765		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4766	PomBase:SPNCRNA.4766		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4767	PomBase:SPNCRNA.4767		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4768	PomBase:SPNCRNA.4768		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4769	PomBase:SPNCRNA.4769		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.477	PomBase:SPNCRNA.477		chromosome_3	non-coding RNA (predicted)		ncRNA gene	SPNG2259-60
SPNCRNA.4770	PomBase:SPNCRNA.4770		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4771	PomBase:SPNCRNA.4771		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4772	PomBase:SPNCRNA.4772		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4773	PomBase:SPNCRNA.4773		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4774	PomBase:SPNCRNA.4774		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4775	PomBase:SPNCRNA.4775		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4776	PomBase:SPNCRNA.4776		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4777	PomBase:SPNCRNA.4777		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4778	PomBase:SPNCRNA.4778		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4779	PomBase:SPNCRNA.4779		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.478	PomBase:SPNCRNA.478		chromosome_3	non-coding RNA (predicted)		ncRNA gene	SPNG2263
SPNCRNA.4780	PomBase:SPNCRNA.4780		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4781	PomBase:SPNCRNA.4781		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4782	PomBase:SPNCRNA.4782		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4783	PomBase:SPNCRNA.4783		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4784	PomBase:SPNCRNA.4784		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4785	PomBase:SPNCRNA.4785		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4786	PomBase:SPNCRNA.4786		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4787	PomBase:SPNCRNA.4787		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4788	PomBase:SPNCRNA.4788		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4789	PomBase:SPNCRNA.4789		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4790	PomBase:SPNCRNA.4790		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4791	PomBase:SPNCRNA.4791		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4792	PomBase:SPNCRNA.4792		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4793	PomBase:SPNCRNA.4793		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4794	PomBase:SPNCRNA.4794		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4795	PomBase:SPNCRNA.4795		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4796	PomBase:SPNCRNA.4796		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4797	PomBase:SPNCRNA.4797		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4798	PomBase:SPNCRNA.4798		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4799	PomBase:SPNCRNA.4799		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.480	PomBase:SPNCRNA.480		chromosome_3	non-coding RNA (predicted)		ncRNA gene	SPNG2291
SPNCRNA.4800	PomBase:SPNCRNA.4800		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4801	PomBase:SPNCRNA.4801		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4802	PomBase:SPNCRNA.4802		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4803	PomBase:SPNCRNA.4803		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4804	PomBase:SPNCRNA.4804		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4805	PomBase:SPNCRNA.4805		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4806	PomBase:SPNCRNA.4806		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4807	PomBase:SPNCRNA.4807		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4808	PomBase:SPNCRNA.4808		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4809	PomBase:SPNCRNA.4809		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.481	PomBase:SPNCRNA.481		chromosome_3	non-coding RNA (predicted)		ncRNA gene	SPNG2293
SPNCRNA.4810	PomBase:SPNCRNA.4810		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4811	PomBase:SPNCRNA.4811		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4812	PomBase:SPNCRNA.4812		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4813	PomBase:SPNCRNA.4813		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4814	PomBase:SPNCRNA.4814		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4815	PomBase:SPNCRNA.4815		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4816	PomBase:SPNCRNA.4816		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4817	PomBase:SPNCRNA.4817		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4818	PomBase:SPNCRNA.4818		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4819	PomBase:SPNCRNA.4819		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.482	PomBase:SPNCRNA.482		chromosome_3	non-coding RNA, centromeric (predicted)		ncRNA gene	SPNG2323
SPNCRNA.4820	PomBase:SPNCRNA.4820		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4821	PomBase:SPNCRNA.4821		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4822	PomBase:SPNCRNA.4822		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4823	PomBase:SPNCRNA.4823		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4824	PomBase:SPNCRNA.4824		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4825	PomBase:SPNCRNA.4825		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4826	PomBase:SPNCRNA.4826		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4827	PomBase:SPNCRNA.4827		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4828	PomBase:SPNCRNA.4828		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4829	PomBase:SPNCRNA.4829		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.483	PomBase:SPNCRNA.483		chromosome_3	non-coding RNA, centromeric (predicted)		ncRNA gene	SPNG2325
SPNCRNA.4830	PomBase:SPNCRNA.4830		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4831	PomBase:SPNCRNA.4831		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4832	PomBase:SPNCRNA.4832		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4833	PomBase:SPNCRNA.4833		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4834	PomBase:SPNCRNA.4834		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4835	PomBase:SPNCRNA.4835		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4836	PomBase:SPNCRNA.4836		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4837	PomBase:SPNCRNA.4837		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4838	PomBase:SPNCRNA.4838		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4839	PomBase:SPNCRNA.4839		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.484	PomBase:SPNCRNA.484		chromosome_3	non-coding RNA, centromeric (predicted)		ncRNA gene	SPNG2327
SPNCRNA.4840	PomBase:SPNCRNA.4840		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4841	PomBase:SPNCRNA.4841		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4842	PomBase:SPNCRNA.4842		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4843	PomBase:SPNCRNA.4843		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4844	PomBase:SPNCRNA.4844		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4845	PomBase:SPNCRNA.4845		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4846	PomBase:SPNCRNA.4846		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4847	PomBase:SPNCRNA.4847		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4848	PomBase:SPNCRNA.4848		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4849	PomBase:SPNCRNA.4849		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.485	PomBase:SPNCRNA.485		chromosome_3	non-coding RNA, centromeric (predicted)		ncRNA gene	SPNG2330
SPNCRNA.4850	PomBase:SPNCRNA.4850		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4851	PomBase:SPNCRNA.4851		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4852	PomBase:SPNCRNA.4852		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4853	PomBase:SPNCRNA.4853		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4854	PomBase:SPNCRNA.4854		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4855	PomBase:SPNCRNA.4855		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4856	PomBase:SPNCRNA.4856		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4857	PomBase:SPNCRNA.4857		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4858	PomBase:SPNCRNA.4858		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4859	PomBase:SPNCRNA.4859		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.486	PomBase:SPNCRNA.486		chromosome_3	non-coding RNA (predicted)		ncRNA gene	SPNG2370
SPNCRNA.4860	PomBase:SPNCRNA.4860		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4861	PomBase:SPNCRNA.4861		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4862	PomBase:SPNCRNA.4862		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4863	PomBase:SPNCRNA.4863		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4864	PomBase:SPNCRNA.4864		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4865	PomBase:SPNCRNA.4865		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4866	PomBase:SPNCRNA.4866		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4867	PomBase:SPNCRNA.4867		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4868	PomBase:SPNCRNA.4868		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4869	PomBase:SPNCRNA.4869		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.487	PomBase:SPNCRNA.487		chromosome_3	non-coding RNA (predicted)		ncRNA gene	SPNG2378
SPNCRNA.4870	PomBase:SPNCRNA.4870		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4871	PomBase:SPNCRNA.4871		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4872	PomBase:SPNCRNA.4872		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4873	PomBase:SPNCRNA.4873		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4874	PomBase:SPNCRNA.4874		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4875	PomBase:SPNCRNA.4875		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4876	PomBase:SPNCRNA.4876		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4877	PomBase:SPNCRNA.4877		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4878	PomBase:SPNCRNA.4878		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4879	PomBase:SPNCRNA.4879		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.488	PomBase:SPNCRNA.488		chromosome_3	non-coding RNA (predicted)		ncRNA gene	SPNG2399
SPNCRNA.4880	PomBase:SPNCRNA.4880		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4881	PomBase:SPNCRNA.4881		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4882	PomBase:SPNCRNA.4882		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4883	PomBase:SPNCRNA.4883		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4884	PomBase:SPNCRNA.4884		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4885	PomBase:SPNCRNA.4885		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4886	PomBase:SPNCRNA.4886		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4887	PomBase:SPNCRNA.4887		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4888	PomBase:SPNCRNA.4888		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4889	PomBase:SPNCRNA.4889		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4890	PomBase:SPNCRNA.4890		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4891	PomBase:SPNCRNA.4891		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4892	PomBase:SPNCRNA.4892		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4893	PomBase:SPNCRNA.4893		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4894	PomBase:SPNCRNA.4894		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4895	PomBase:SPNCRNA.4895		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4896	PomBase:SPNCRNA.4896		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4897	PomBase:SPNCRNA.4897		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4898	PomBase:SPNCRNA.4898		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4899	PomBase:SPNCRNA.4899		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.490	PomBase:SPNCRNA.490		chromosome_3	non-coding RNA (predicted)		ncRNA gene	SPNG2404
SPNCRNA.4900	PomBase:SPNCRNA.4900		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4901	PomBase:SPNCRNA.4901		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4902	PomBase:SPNCRNA.4902		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4903	PomBase:SPNCRNA.4903		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4904	PomBase:SPNCRNA.4904		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4905	PomBase:SPNCRNA.4905		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4906	PomBase:SPNCRNA.4906		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4907	PomBase:SPNCRNA.4907		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4908	PomBase:SPNCRNA.4908		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4909	PomBase:SPNCRNA.4909		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.491	PomBase:SPNCRNA.491		chromosome_3	non-coding RNA (predicted)		ncRNA gene	SPNG2405
SPNCRNA.4910	PomBase:SPNCRNA.4910		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4911	PomBase:SPNCRNA.4911		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4912	PomBase:SPNCRNA.4912		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4913	PomBase:SPNCRNA.4913		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4914	PomBase:SPNCRNA.4914		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4915	PomBase:SPNCRNA.4915		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4916	PomBase:SPNCRNA.4916		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4917	PomBase:SPNCRNA.4917		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4918	PomBase:SPNCRNA.4918		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4919	PomBase:SPNCRNA.4919		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4920	PomBase:SPNCRNA.4920		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4921	PomBase:SPNCRNA.4921		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4922	PomBase:SPNCRNA.4922		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4923	PomBase:SPNCRNA.4923		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4924	PomBase:SPNCRNA.4924		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4925	PomBase:SPNCRNA.4925		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4926	PomBase:SPNCRNA.4926		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4927	PomBase:SPNCRNA.4927		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4928	PomBase:SPNCRNA.4928		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4929	PomBase:SPNCRNA.4929		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.493	PomBase:SPNCRNA.493		chromosome_3	non-coding RNA (predicted)		ncRNA gene	SPNG2419
SPNCRNA.4930	PomBase:SPNCRNA.4930		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4931	PomBase:SPNCRNA.4931		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4932	PomBase:SPNCRNA.4932		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4933	PomBase:SPNCRNA.4933		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4934	PomBase:SPNCRNA.4934		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4935	PomBase:SPNCRNA.4935		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4936	PomBase:SPNCRNA.4936		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4937	PomBase:SPNCRNA.4937		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4938	PomBase:SPNCRNA.4938		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4939	PomBase:SPNCRNA.4939		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4940	PomBase:SPNCRNA.4940		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4941	PomBase:SPNCRNA.4941		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4942	PomBase:SPNCRNA.4942		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4943	PomBase:SPNCRNA.4943		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4944	PomBase:SPNCRNA.4944		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4945	PomBase:SPNCRNA.4945		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4946	PomBase:SPNCRNA.4946		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4947	PomBase:SPNCRNA.4947		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4948	PomBase:SPNCRNA.4948		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4949	PomBase:SPNCRNA.4949		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4950	PomBase:SPNCRNA.4950		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4951	PomBase:SPNCRNA.4951		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4952	PomBase:SPNCRNA.4952		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4953	PomBase:SPNCRNA.4953		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4954	PomBase:SPNCRNA.4954		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4955	PomBase:SPNCRNA.4955		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4956	PomBase:SPNCRNA.4956		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4957	PomBase:SPNCRNA.4957		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4958	PomBase:SPNCRNA.4958		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4959	PomBase:SPNCRNA.4959		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4960	PomBase:SPNCRNA.4960		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4961	PomBase:SPNCRNA.4961		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4962	PomBase:SPNCRNA.4962		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4963	PomBase:SPNCRNA.4963		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4964	PomBase:SPNCRNA.4964		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4965	PomBase:SPNCRNA.4965		chromosome_2	non-coding RNA		ncRNA gene	
SPNCRNA.4966	PomBase:SPNCRNA.4966		chromosome_2	non-coding RNA		ncRNA gene	
