"","haplogroup","chr","p_val"
"2461",453,"chromosome_2",0.0183
"2462",453,"chromosome_2",0.0183
"2463",453,"chromosome_2",0.0183
"2464",453,"chromosome_2",0.0183
"2465",453,"chromosome_2",0.0183
"2466",453,"chromosome_2",0.0183
"2467",453,"chromosome_2",0.0183
"2468",454,"chromosome_2",0.01025
"2469",454,"chromosome_2",0.01025
"2470",454,"chromosome_2",0.01025
"2471",454,"chromosome_2",0.01025
"2472",454,"chromosome_2",0.01025
"2473",455,"chromosome_2",0.0349
"2474",455,"chromosome_2",0.0349
"2475",455,"chromosome_2",0.0349
"2476",455,"chromosome_2",0.0349
"2477",455,"chromosome_2",0.0349
"2478",455,"chromosome_2",0.0349
"2479",455,"chromosome_2",0.0349
"2480",455,"chromosome_2",0.0349
"2481",456,"chromosome_2",0.0609
"2482",456,"chromosome_2",0.0609
"2483",456,"chromosome_2",0.0609
"2484",456,"chromosome_2",0.0609
"2485",456,"chromosome_2",0.0609
"2486",456,"chromosome_2",0.0609
"2487",456,"chromosome_2",0.0609
"2488",456,"chromosome_2",0.0609
"2489",456,"chromosome_2",0.0609
"2490",456,"chromosome_2",0.0609
"2491",456,"chromosome_2",0.0609
"2492",456,"chromosome_2",0.0609
"2493",456,"chromosome_2",0.0609
"2494",456,"chromosome_2",0.0609
"2495",456,"chromosome_2",0.0609
"2496",456,"chromosome_2",0.0609
"2497",456,"chromosome_2",0.0609
"2498",456,"chromosome_2",0.0609
"2499",456,"chromosome_2",0.0609
"2500",456,"chromosome_2",0.0609
"2501",457,"chromosome_2",0.02695
"2502",457,"chromosome_2",0.02695
"2503",NA,"chromosome_2",NA
"2504",NA,"chromosome_2",NA
"2505",NA,"chromosome_2",NA
"2506",457,"chromosome_2",0.02695
"2507",457,"chromosome_2",0.02695
"2508",457,"chromosome_2",0.02695
"2509",458,"chromosome_2",1
"2510",457,"chromosome_2",0.02695
"2511",457,"chromosome_2",0.02695
"2512",457,"chromosome_2",0.02695
"2513",457,"chromosome_2",0.02695
"2514",457,"chromosome_2",0.02695
"2515",457,"chromosome_2",0.02695
"2516",457,"chromosome_2",0.02695
"2517",457,"chromosome_2",0.02695
"2518",457,"chromosome_2",0.02695
"2519",457,"chromosome_2",0.02695
"2520",457,"chromosome_2",0.02695
"2521",457,"chromosome_2",0.02695
"2522",457,"chromosome_2",0.02695
"2523",457,"chromosome_2",0.02695
"2524",457,"chromosome_2",0.02695
"2525",457,"chromosome_2",0.02695
"2526",457,"chromosome_2",0.02695
"2527",457,"chromosome_2",0.02695
"2528",457,"chromosome_2",0.02695
"2529",457,"chromosome_2",0.02695
"2530",457,"chromosome_2",0.02695
"2531",457,"chromosome_2",0.02695
"2532",457,"chromosome_2",0.02695
"2533",457,"chromosome_2",0.02695
"2534",457,"chromosome_2",0.02695
"2535",457,"chromosome_2",0.02695
"2536",457,"chromosome_2",0.02695
"2537",459,"chromosome_2",0.07305
"2538",460,"chromosome_2",0.10005
"2539",461,"chromosome_2",1
"2540",462,"chromosome_2",1
"2541",463,"chromosome_2",1
"2542",463,"chromosome_2",1
"2543",464,"chromosome_2",1
"2544",464,"chromosome_2",1
"2545",465,"chromosome_2",1
"2546",465,"chromosome_2",1
"2547",466,"chromosome_2",1
"2548",467,"chromosome_2",1
"2549",468,"chromosome_2",0.33055
"2550",468,"chromosome_2",0.33055
"2551",468,"chromosome_2",0.33055
"2552",469,"chromosome_2",0.4916
"2553",470,"chromosome_2",0.2989
"2554",471,"chromosome_2",1
"2555",472,"chromosome_2",0.1889
"2556",473,"chromosome_2",1
"2557",473,"chromosome_2",1
"2558",473,"chromosome_2",1
"2559",473,"chromosome_2",1
"2560",473,"chromosome_2",1
"2561",473,"chromosome_2",1
"2562",473,"chromosome_2",1
"2563",473,"chromosome_2",1
"2564",473,"chromosome_2",1
"2565",474,"chromosome_2",0.4258
"2566",475,"chromosome_2",1
"2567",476,"chromosome_2",1
"2568",476,"chromosome_2",1
"2569",476,"chromosome_2",1
"2570",477,"chromosome_2",1
"2571",477,"chromosome_2",1
"2572",477,"chromosome_2",1
"2573",477,"chromosome_2",1
"2574",478,"chromosome_2",0.07445
"2575",478,"chromosome_2",0.07445
"2576",478,"chromosome_2",0.07445
"2577",478,"chromosome_2",0.07445
"2578",479,"chromosome_2",1
"2579",480,"chromosome_2",1
"2580",480,"chromosome_2",1
"2581",481,"chromosome_2",1
"2582",481,"chromosome_2",1
"2583",481,"chromosome_2",1
"2584",481,"chromosome_2",1
"2585",481,"chromosome_2",1
"2586",481,"chromosome_2",1
"2587",481,"chromosome_2",1
"2588",481,"chromosome_2",1
"2589",481,"chromosome_2",1
"2590",481,"chromosome_2",1
"2591",481,"chromosome_2",1
"2592",481,"chromosome_2",1
"2593",481,"chromosome_2",1
"2594",481,"chromosome_2",1
"2595",481,"chromosome_2",1
"2596",481,"chromosome_2",1
"2597",481,"chromosome_2",1
"2598",481,"chromosome_2",1
"2599",481,"chromosome_2",1
"2600",481,"chromosome_2",1
"2601",481,"chromosome_2",1
"2602",481,"chromosome_2",1
"2603",481,"chromosome_2",1
"2604",481,"chromosome_2",1
"2605",481,"chromosome_2",1
"2606",481,"chromosome_2",1
"2607",481,"chromosome_2",1
"2608",481,"chromosome_2",1
"2609",481,"chromosome_2",1
"2610",481,"chromosome_2",1
"2611",481,"chromosome_2",1
"2612",481,"chromosome_2",1
"2613",481,"chromosome_2",1
"2614",481,"chromosome_2",1
"2615",481,"chromosome_2",1
"2616",481,"chromosome_2",1
"2617",481,"chromosome_2",1
"2618",481,"chromosome_2",1
"2619",481,"chromosome_2",1
"2620",481,"chromosome_2",1
"2621",481,"chromosome_2",1
"2622",481,"chromosome_2",1
"2623",481,"chromosome_2",1
"2624",481,"chromosome_2",1
"2625",481,"chromosome_2",1
"2626",481,"chromosome_2",1
"2627",481,"chromosome_2",1
"2628",481,"chromosome_2",1
"2629",481,"chromosome_2",1
"2630",481,"chromosome_2",1
"2631",481,"chromosome_2",1
"2632",481,"chromosome_2",1
"2633",481,"chromosome_2",1
"2634",481,"chromosome_2",1
"2635",481,"chromosome_2",1
"2636",481,"chromosome_2",1
"2637",481,"chromosome_2",1
"2638",481,"chromosome_2",1
"2639",481,"chromosome_2",1
"2640",481,"chromosome_2",1
"2641",481,"chromosome_2",1
"2642",481,"chromosome_2",1
"2643",481,"chromosome_2",1
"2644",481,"chromosome_2",1
"2645",481,"chromosome_2",1
"2646",481,"chromosome_2",1
"2647",481,"chromosome_2",1
"2648",481,"chromosome_2",1
"2649",481,"chromosome_2",1
"2650",481,"chromosome_2",1
"2651",482,"chromosome_2",1
"2652",482,"chromosome_2",1
"2653",482,"chromosome_2",1
"2654",482,"chromosome_2",1
"2655",482,"chromosome_2",1
"2656",482,"chromosome_2",1
"2657",482,"chromosome_2",1
"2658",482,"chromosome_2",1
"2659",482,"chromosome_2",1
"2660",482,"chromosome_2",1
"2661",482,"chromosome_2",1
"2662",482,"chromosome_2",1
"2663",482,"chromosome_2",1
"2664",482,"chromosome_2",1
"2665",482,"chromosome_2",1
"2666",482,"chromosome_2",1
"2667",482,"chromosome_2",1
"2668",482,"chromosome_2",1
"2669",482,"chromosome_2",1
"2670",483,"chromosome_2",0.0519
"2671",484,"chromosome_2",0.0462
"2672",484,"chromosome_2",0.0462
"2673",484,"chromosome_2",0.0462
"2674",485,"chromosome_2",1
"2675",486,"chromosome_2",0.1051
"2676",487,"chromosome_2",0.0637
"2677",487,"chromosome_2",0.0637
"2678",488,"chromosome_2",0.2431
"2679",488,"chromosome_2",0.2431
"2680",488,"chromosome_2",0.2431
"2681",489,"chromosome_2",0.17565
"2682",489,"chromosome_2",0.17565
"2683",489,"chromosome_2",0.17565
"2684",489,"chromosome_2",0.17565
"2685",489,"chromosome_2",0.17565
"2686",489,"chromosome_2",0.17565
"2687",489,"chromosome_2",0.17565
"2688",489,"chromosome_2",0.17565
"2689",489,"chromosome_2",0.17565
"2690",489,"chromosome_2",0.17565
"2691",489,"chromosome_2",0.17565
"2692",489,"chromosome_2",0.17565
"2693",489,"chromosome_2",0.17565
"2694",489,"chromosome_2",0.17565
"2695",489,"chromosome_2",0.17565
"2696",489,"chromosome_2",0.17565
"2697",489,"chromosome_2",0.17565
"2698",489,"chromosome_2",0.17565
"2699",489,"chromosome_2",0.17565
"2700",489,"chromosome_2",0.17565
"2701",489,"chromosome_2",0.17565
"2702",489,"chromosome_2",0.17565
"2703",489,"chromosome_2",0.17565
"2704",489,"chromosome_2",0.17565
"2705",489,"chromosome_2",0.17565
"2706",489,"chromosome_2",0.17565
"2707",489,"chromosome_2",0.17565
"2708",489,"chromosome_2",0.17565
"2709",489,"chromosome_2",0.17565
"2710",489,"chromosome_2",0.17565
"2711",489,"chromosome_2",0.17565
"2712",489,"chromosome_2",0.17565
"2713",489,"chromosome_2",0.17565
"2714",489,"chromosome_2",0.17565
"2715",489,"chromosome_2",0.17565
"2716",489,"chromosome_2",0.17565
"2717",489,"chromosome_2",0.17565
"2718",490,"chromosome_2",1
"2719",490,"chromosome_2",1
"2720",490,"chromosome_2",1
"2721",491,"chromosome_2",0.02855
"2722",492,"chromosome_2",0.16505
"2723",492,"chromosome_2",0.16505
"2724",492,"chromosome_2",0.16505
"2725",492,"chromosome_2",0.16505
"2726",492,"chromosome_2",0.16505
"2727",492,"chromosome_2",0.16505
"2728",492,"chromosome_2",0.16505
"2729",492,"chromosome_2",0.16505
"2730",492,"chromosome_2",0.16505
"2731",492,"chromosome_2",0.16505
"2732",492,"chromosome_2",0.16505
"2733",492,"chromosome_2",0.16505
"2734",492,"chromosome_2",0.16505
"2735",492,"chromosome_2",0.16505
"2736",492,"chromosome_2",0.16505
"2737",492,"chromosome_2",0.16505
"2738",492,"chromosome_2",0.16505
"2739",492,"chromosome_2",0.16505
"2740",492,"chromosome_2",0.16505
"2741",492,"chromosome_2",0.16505
"2742",492,"chromosome_2",0.16505
"2743",492,"chromosome_2",0.16505
"2744",492,"chromosome_2",0.16505
"2745",492,"chromosome_2",0.16505
"2746",492,"chromosome_2",0.16505
"2747",492,"chromosome_2",0.16505
"2748",492,"chromosome_2",0.16505
"2749",492,"chromosome_2",0.16505
"2750",492,"chromosome_2",0.16505
"2751",492,"chromosome_2",0.16505
"2752",492,"chromosome_2",0.16505
"2753",492,"chromosome_2",0.16505
"2754",492,"chromosome_2",0.16505
"2755",492,"chromosome_2",0.16505
"2756",492,"chromosome_2",0.16505
"2757",493,"chromosome_2",1
"2758",493,"chromosome_2",1
"2759",494,"chromosome_2",0.37165
"2760",495,"chromosome_2",1
"2761",495,"chromosome_2",1
"2762",495,"chromosome_2",1
"2763",495,"chromosome_2",1
"2764",495,"chromosome_2",1
"2765",495,"chromosome_2",1
"2766",495,"chromosome_2",1
"2767",495,"chromosome_2",1
"2768",495,"chromosome_2",1
"2769",495,"chromosome_2",1
"2770",495,"chromosome_2",1
"2771",495,"chromosome_2",1
"2772",495,"chromosome_2",1
"2773",495,"chromosome_2",1
"2774",495,"chromosome_2",1
"2775",495,"chromosome_2",1
"2776",496,"chromosome_2",1
"2777",496,"chromosome_2",1
"2778",496,"chromosome_2",1
"2779",496,"chromosome_2",1
"2780",497,"chromosome_2",0.3305
"2781",497,"chromosome_2",0.3305
"2782",497,"chromosome_2",0.3305
"2783",497,"chromosome_2",0.3305
"2784",497,"chromosome_2",0.3305
"2785",497,"chromosome_2",0.3305
"2786",497,"chromosome_2",0.3305
"2787",497,"chromosome_2",0.3305
"2788",497,"chromosome_2",0.3305
"2789",497,"chromosome_2",0.3305
"2790",498,"chromosome_2",0.028
"2791",499,"chromosome_2",0.01075
"2792",499,"chromosome_2",0.01075
"2793",499,"chromosome_2",0.01075
"2794",499,"chromosome_2",0.01075
"2795",499,"chromosome_2",0.01075
"2796",499,"chromosome_2",0.01075
"2797",499,"chromosome_2",0.01075
"2798",499,"chromosome_2",0.01075
"2799",499,"chromosome_2",0.01075
"2800",499,"chromosome_2",0.01075
"2801",499,"chromosome_2",0.01075
"2802",499,"chromosome_2",0.01075
"2803",499,"chromosome_2",0.01075
"2804",499,"chromosome_2",0.01075
"2805",499,"chromosome_2",0.01075
"2806",499,"chromosome_2",0.01075
"2807",499,"chromosome_2",0.01075
"2808",499,"chromosome_2",0.01075
"2809",499,"chromosome_2",0.01075
"2810",499,"chromosome_2",0.01075
"2811",499,"chromosome_2",0.01075
"2812",499,"chromosome_2",0.01075
"2813",499,"chromosome_2",0.01075
"2814",499,"chromosome_2",0.01075
"2815",499,"chromosome_2",0.01075
"2816",499,"chromosome_2",0.01075
"2817",499,"chromosome_2",0.01075
"2818",499,"chromosome_2",0.01075
"2819",499,"chromosome_2",0.01075
"2820",499,"chromosome_2",0.01075
"2821",499,"chromosome_2",0.01075
"2822",499,"chromosome_2",0.01075
"2823",499,"chromosome_2",0.01075
"2824",500,"chromosome_2",0.18265
"2825",501,"chromosome_2",0.12035
"2826",499,"chromosome_2",0.01075
"2827",499,"chromosome_2",0.01075
"2828",499,"chromosome_2",0.01075
"2829",499,"chromosome_2",0.01075
"2830",499,"chromosome_2",0.01075
"2831",499,"chromosome_2",0.01075
"2832",499,"chromosome_2",0.01075
"2833",499,"chromosome_2",0.01075
"2834",499,"chromosome_2",0.01075
"2835",499,"chromosome_2",0.01075
"2836",499,"chromosome_2",0.01075
"2837",499,"chromosome_2",0.01075
"2838",502,"chromosome_2",0.00885
"2839",502,"chromosome_2",0.00885
"2840",502,"chromosome_2",0.00885
"2841",502,"chromosome_2",0.00885
"2842",502,"chromosome_2",0.00885
"2843",502,"chromosome_2",0.00885
"2844",503,"chromosome_2",0.1306
"2845",504,"chromosome_2",0.15965
"2846",505,"chromosome_2",0.0076
"2847",504,"chromosome_2",0.15965
"2848",506,"chromosome_2",0.0561
"2849",507,"chromosome_2",0.01375
"2850",507,"chromosome_2",0.01375
"2851",507,"chromosome_2",0.01375
"2852",508,"chromosome_2",0.02965
"2853",509,"chromosome_2",0.0305
"2854",509,"chromosome_2",0.0305
"2855",509,"chromosome_2",0.0305
"2856",509,"chromosome_2",0.0305
"2857",509,"chromosome_2",0.0305
"2858",509,"chromosome_2",0.0305
"2859",509,"chromosome_2",0.0305
"2860",509,"chromosome_2",0.0305
"2861",509,"chromosome_2",0.0305
"2862",510,"chromosome_2",0.02645
"2863",510,"chromosome_2",0.02645
"2864",510,"chromosome_2",0.02645
"2865",510,"chromosome_2",0.02645
"2866",510,"chromosome_2",0.02645
"2867",510,"chromosome_2",0.02645
"2868",511,"chromosome_2",0.0326
"2869",512,"chromosome_2",0.0504
"2870",513,"chromosome_2",0.0587
"2871",514,"chromosome_2",0.1845
"2872",NA,"chromosome_2",NA
"2873",NA,"chromosome_2",NA
"2874",NA,"chromosome_2",NA
"2875",515,"chromosome_2",1
"2876",516,"chromosome_2",1
"2877",517,"chromosome_2",0.4298
"2878",518,"chromosome_2",0.46985
"2879",NA,"chromosome_2",NA
"2880",NA,"chromosome_2",NA
"2881",NA,"chromosome_2",NA
"2882",NA,"chromosome_2",NA
"2883",NA,"chromosome_2",NA
"2884",519,"chromosome_2",1
"2885",520,"chromosome_2",1
"2886",521,"chromosome_2",0.42305
"2887",521,"chromosome_2",0.42305
"2888",521,"chromosome_2",0.42305
"2889",522,"chromosome_2",0.4314
"2890",523,"chromosome_2",1
"2891",523,"chromosome_2",1
"2892",523,"chromosome_2",1
"2893",523,"chromosome_2",1
"2894",523,"chromosome_2",1
"2895",523,"chromosome_2",1
"2896",524,"chromosome_2",0.37445
"2897",524,"chromosome_2",0.37445
"2898",524,"chromosome_2",0.37445
"2899",524,"chromosome_2",0.37445
"2900",524,"chromosome_2",0.37445
"2901",524,"chromosome_2",0.37445
"2902",524,"chromosome_2",0.37445
"2903",524,"chromosome_2",0.37445
"2904",524,"chromosome_2",0.37445
"2905",524,"chromosome_2",0.37445
"2906",524,"chromosome_2",0.37445
"2907",524,"chromosome_2",0.37445
"2908",525,"chromosome_2",0.45655
"2909",526,"chromosome_2",1
"2910",527,"chromosome_2",1
"2911",528,"chromosome_2",0.4636
"2912",528,"chromosome_2",0.4636
"2913",528,"chromosome_2",0.4636
"2914",528,"chromosome_2",0.4636
"2915",529,"chromosome_2",0.1891
"2916",529,"chromosome_2",0.1891
"2917",529,"chromosome_2",0.1891
"2918",529,"chromosome_2",0.1891
"2919",529,"chromosome_2",0.1891
"2920",529,"chromosome_2",0.1891
"2921",529,"chromosome_2",0.1891
"2922",530,"chromosome_2",1
"2923",530,"chromosome_2",1
"2924",530,"chromosome_2",1
"2925",530,"chromosome_2",1
"2926",531,"chromosome_2",0.3373
"2927",531,"chromosome_2",0.3373
"2928",531,"chromosome_2",0.3373
"2929",531,"chromosome_2",0.3373
"2930",531,"chromosome_2",0.3373
"2931",531,"chromosome_2",0.3373
"2932",531,"chromosome_2",0.3373
"2933",531,"chromosome_2",0.3373
"2934",531,"chromosome_2",0.3373
"2935",531,"chromosome_2",0.3373
"2936",531,"chromosome_2",0.3373
"2937",531,"chromosome_2",0.3373
"2938",531,"chromosome_2",0.3373
"2939",531,"chromosome_2",0.3373
"2940",531,"chromosome_2",0.3373
"2941",531,"chromosome_2",0.3373
"2942",531,"chromosome_2",0.3373
"2943",531,"chromosome_2",0.3373
"2944",531,"chromosome_2",0.3373
"2945",531,"chromosome_2",0.3373
"2946",531,"chromosome_2",0.3373
"2947",531,"chromosome_2",0.3373
"2948",531,"chromosome_2",0.3373
"2949",531,"chromosome_2",0.3373
"2950",531,"chromosome_2",0.3373
"2951",531,"chromosome_2",0.3373
"2952",531,"chromosome_2",0.3373
"2953",531,"chromosome_2",0.3373
"2954",532,"chromosome_2",0.26665
"2955",532,"chromosome_2",0.26665
"2956",533,"chromosome_2",0.36755
"2957",533,"chromosome_2",0.36755
"2958",534,"chromosome_2",1
"2959",533,"chromosome_2",0.36755
"2960",533,"chromosome_2",0.36755
"2961",533,"chromosome_2",0.36755
"2962",533,"chromosome_2",0.36755
"2963",533,"chromosome_2",0.36755
"2964",533,"chromosome_2",0.36755
"2965",533,"chromosome_2",0.36755
"2966",533,"chromosome_2",0.36755
"2967",533,"chromosome_2",0.36755
"2968",533,"chromosome_2",0.36755
"2969",533,"chromosome_2",0.36755
"2970",533,"chromosome_2",0.36755
"2971",533,"chromosome_2",0.36755
"2972",533,"chromosome_2",0.36755
"2973",535,"chromosome_2",0.072
"2974",535,"chromosome_2",0.072
"2975",535,"chromosome_2",0.072
"2976",535,"chromosome_2",0.072
"2977",535,"chromosome_2",0.072
"2978",535,"chromosome_2",0.072
"2979",535,"chromosome_2",0.072
"2980",535,"chromosome_2",0.072
"2981",536,"chromosome_2",1
"2982",536,"chromosome_2",1
"2983",536,"chromosome_2",1
"2984",536,"chromosome_2",1
"2985",536,"chromosome_2",1
"2986",536,"chromosome_2",1
"2987",536,"chromosome_2",1
"2988",536,"chromosome_2",1
"2989",536,"chromosome_2",1
"2990",536,"chromosome_2",1
"2991",536,"chromosome_2",1
"2992",536,"chromosome_2",1
"2993",NA,"chromosome_2",NA
"2994",NA,"chromosome_2",NA
"2995",536,"chromosome_2",1
"2996",536,"chromosome_2",1
"2997",536,"chromosome_2",1
"2998",536,"chromosome_2",1
"2999",537,"chromosome_2",0.09765
"3000",536,"chromosome_2",1
"3001",536,"chromosome_2",1
"3002",536,"chromosome_2",1
"3003",536,"chromosome_2",1
"3004",536,"chromosome_2",1
"3005",536,"chromosome_2",1
"3006",536,"chromosome_2",1
"3007",538,"chromosome_2",0.2228
"3008",539,"chromosome_2",0.28635
"3009",539,"chromosome_2",0.28635
"3010",539,"chromosome_2",0.28635
"3011",539,"chromosome_2",0.28635
"3012",539,"chromosome_2",0.28635
"3013",539,"chromosome_2",0.28635
"3014",539,"chromosome_2",0.28635
"3015",539,"chromosome_2",0.28635
"3016",540,"chromosome_2",0.33895
"3017",540,"chromosome_2",0.33895
"3018",541,"chromosome_2",1
"3019",541,"chromosome_2",1
"3020",542,"chromosome_2",0.0408
"3021",541,"chromosome_2",1
"3022",541,"chromosome_2",1
"3023",541,"chromosome_2",1
"3024",543,"chromosome_2",1
"3025",543,"chromosome_2",1
"3026",544,"chromosome_2",0.37475
"3027",544,"chromosome_2",0.37475
"3028",544,"chromosome_2",0.37475
"3029",545,"chromosome_2",0.43595
"3030",546,"chromosome_2",0.3101
"3031",546,"chromosome_2",0.3101
"3032",546,"chromosome_2",0.3101
"3033",546,"chromosome_2",0.3101
"3034",546,"chromosome_2",0.3101
"3035",546,"chromosome_2",0.3101
"3036",546,"chromosome_2",0.3101
"3037",546,"chromosome_2",0.3101
"3038",546,"chromosome_2",0.3101
"3039",546,"chromosome_2",0.3101
"3040",546,"chromosome_2",0.3101
"3041",546,"chromosome_2",0.3101
"3042",547,"chromosome_2",0.47855
"3043",548,"chromosome_2",0.4413
"3044",548,"chromosome_2",0.4413
"3045",548,"chromosome_2",0.4413
"3046",548,"chromosome_2",0.4413
"3047",549,"chromosome_2",1
"3048",549,"chromosome_2",1
"3049",549,"chromosome_2",1
"3050",549,"chromosome_2",1
"3051",549,"chromosome_2",1
"3052",550,"chromosome_2",0.4055
"3053",550,"chromosome_2",0.4055
"3054",550,"chromosome_2",0.4055
"3055",550,"chromosome_2",0.4055
"3056",550,"chromosome_2",0.4055
"3057",550,"chromosome_2",0.4055
"3058",550,"chromosome_2",0.4055
"3059",550,"chromosome_2",0.4055
"3060",550,"chromosome_2",0.4055
"3061",550,"chromosome_2",0.4055
"3062",550,"chromosome_2",0.4055
"3063",550,"chromosome_2",0.4055
"3064",550,"chromosome_2",0.4055
"3065",550,"chromosome_2",0.4055
"3066",550,"chromosome_2",0.4055
"3067",550,"chromosome_2",0.4055
"3068",550,"chromosome_2",0.4055
"3069",550,"chromosome_2",0.4055
"3070",550,"chromosome_2",0.4055
"3071",550,"chromosome_2",0.4055
"3072",550,"chromosome_2",0.4055
"3073",550,"chromosome_2",0.4055
"3074",550,"chromosome_2",0.4055
"3075",550,"chromosome_2",0.4055
"3076",550,"chromosome_2",0.4055
"3077",550,"chromosome_2",0.4055
"3078",550,"chromosome_2",0.4055
"3079",550,"chromosome_2",0.4055
"3080",550,"chromosome_2",0.4055
"3081",550,"chromosome_2",0.4055
"3082",551,"chromosome_2",0.4676
"3083",551,"chromosome_2",0.4676
"3084",551,"chromosome_2",0.4676
"3085",551,"chromosome_2",0.4676
"3086",551,"chromosome_2",0.4676
"3087",551,"chromosome_2",0.4676
"3088",551,"chromosome_2",0.4676
"3089",551,"chromosome_2",0.4676
"3090",551,"chromosome_2",0.4676
"3091",551,"chromosome_2",0.4676
"3092",551,"chromosome_2",0.4676
"3093",551,"chromosome_2",0.4676
"3094",551,"chromosome_2",0.4676
"3095",551,"chromosome_2",0.4676
"3096",552,"chromosome_2",0.29515
"3097",553,"chromosome_2",0.4154
"3098",553,"chromosome_2",0.4154
"3099",553,"chromosome_2",0.4154
"3100",553,"chromosome_2",0.4154
"3101",553,"chromosome_2",0.4154
"3102",553,"chromosome_2",0.4154
"3103",553,"chromosome_2",0.4154
"3104",553,"chromosome_2",0.4154
"3105",553,"chromosome_2",0.4154
"3106",553,"chromosome_2",0.4154
"3107",553,"chromosome_2",0.4154
"3108",553,"chromosome_2",0.4154
"3109",553,"chromosome_2",0.4154
"3110",553,"chromosome_2",0.4154
"3111",553,"chromosome_2",0.4154
"3112",553,"chromosome_2",0.4154
"3113",553,"chromosome_2",0.4154
"3114",553,"chromosome_2",0.4154
"3115",553,"chromosome_2",0.4154
"3116",553,"chromosome_2",0.4154
"3117",553,"chromosome_2",0.4154
"3118",553,"chromosome_2",0.4154
"3119",553,"chromosome_2",0.4154
"3120",553,"chromosome_2",0.4154
"3121",553,"chromosome_2",0.4154
"3122",553,"chromosome_2",0.4154
"3123",553,"chromosome_2",0.4154
"3124",553,"chromosome_2",0.4154
"3125",553,"chromosome_2",0.4154
"3126",553,"chromosome_2",0.4154
"3127",553,"chromosome_2",0.4154
"3128",553,"chromosome_2",0.4154
"3129",553,"chromosome_2",0.4154
"3130",553,"chromosome_2",0.4154
"3131",553,"chromosome_2",0.4154
"3132",554,"chromosome_2",0.03055
"3133",553,"chromosome_2",0.4154
"3134",553,"chromosome_2",0.4154
"3135",553,"chromosome_2",0.4154
"3136",553,"chromosome_2",0.4154
"3137",553,"chromosome_2",0.4154
"3138",553,"chromosome_2",0.4154
"3139",553,"chromosome_2",0.4154
"3140",553,"chromosome_2",0.4154
"3141",553,"chromosome_2",0.4154
"3142",553,"chromosome_2",0.4154
"3143",553,"chromosome_2",0.4154
"3144",553,"chromosome_2",0.4154
"3145",553,"chromosome_2",0.4154
"3146",553,"chromosome_2",0.4154
"3147",553,"chromosome_2",0.4154
"3148",553,"chromosome_2",0.4154
"3149",553,"chromosome_2",0.4154
"3150",553,"chromosome_2",0.4154
"3151",553,"chromosome_2",0.4154
"3152",553,"chromosome_2",0.4154
"3153",553,"chromosome_2",0.4154
"3154",553,"chromosome_2",0.4154
"3155",554,"chromosome_2",0.03055
"3156",NA,"chromosome_2",NA
"3157",NA,"chromosome_2",NA
"3158",NA,"chromosome_2",NA
"3159",553,"chromosome_2",0.4154
"3160",553,"chromosome_2",0.4154
"3161",553,"chromosome_2",0.4154
"3162",553,"chromosome_2",0.4154
"3163",553,"chromosome_2",0.4154
"3164",553,"chromosome_2",0.4154
"3165",553,"chromosome_2",0.4154
"3166",553,"chromosome_2",0.4154
"3167",553,"chromosome_2",0.4154
"3168",553,"chromosome_2",0.4154
"3169",553,"chromosome_2",0.4154
"3170",553,"chromosome_2",0.4154
"3171",553,"chromosome_2",0.4154
"3172",553,"chromosome_2",0.4154
"3173",553,"chromosome_2",0.4154
"3174",553,"chromosome_2",0.4154
"3175",553,"chromosome_2",0.4154
"3176",553,"chromosome_2",0.4154
"3177",553,"chromosome_2",0.4154
"3178",553,"chromosome_2",0.4154
"3179",553,"chromosome_2",0.4154
"3180",553,"chromosome_2",0.4154
"3181",553,"chromosome_2",0.4154
"3182",553,"chromosome_2",0.4154
"3183",553,"chromosome_2",0.4154
"3184",553,"chromosome_2",0.4154
"3185",553,"chromosome_2",0.4154
"3186",553,"chromosome_2",0.4154
"3187",554,"chromosome_2",0.03055
"3188",553,"chromosome_2",0.4154
"3189",553,"chromosome_2",0.4154
"3190",553,"chromosome_2",0.4154
"3191",553,"chromosome_2",0.4154
"3192",553,"chromosome_2",0.4154
"3193",553,"chromosome_2",0.4154
"3194",553,"chromosome_2",0.4154
"3195",553,"chromosome_2",0.4154
"3196",553,"chromosome_2",0.4154
"3197",553,"chromosome_2",0.4154
"3198",553,"chromosome_2",0.4154
"3199",553,"chromosome_2",0.4154
"3200",553,"chromosome_2",0.4154
"3201",553,"chromosome_2",0.4154
"3202",553,"chromosome_2",0.4154
"3203",553,"chromosome_2",0.4154
"3204",553,"chromosome_2",0.4154
"3205",553,"chromosome_2",0.4154
"3206",553,"chromosome_2",0.4154
"3207",553,"chromosome_2",0.4154
"3208",553,"chromosome_2",0.4154
"3209",553,"chromosome_2",0.4154
"3210",553,"chromosome_2",0.4154
"3211",553,"chromosome_2",0.4154
"3212",553,"chromosome_2",0.4154
"3213",553,"chromosome_2",0.4154
"3214",553,"chromosome_2",0.4154
"3215",553,"chromosome_2",0.4154
"3216",553,"chromosome_2",0.4154
"3217",553,"chromosome_2",0.4154
"3218",553,"chromosome_2",0.4154
"3219",553,"chromosome_2",0.4154
"3220",553,"chromosome_2",0.4154
"3221",553,"chromosome_2",0.4154
"3222",553,"chromosome_2",0.4154
"3223",553,"chromosome_2",0.4154
"3224",553,"chromosome_2",0.4154
"3225",553,"chromosome_2",0.4154
"3226",553,"chromosome_2",0.4154
"3227",553,"chromosome_2",0.4154
"3228",553,"chromosome_2",0.4154
